Fecha Desde; Código Variedad; Descripción Variedad; Origen; Descripción Origen; Kilos; Precio Más Frecuente; Precio Máximo; Precio Mínimo
08/08/2020; P4 2604; MERLUZA GRAN SOL +5 KG.       ; 015; LA CORUÑA           ; 000001201; 7,2; 8,5; 6
08/08/2020; P4 2604; MERLUZA GRAN SOL +5 KG.       ; 020; GUIPUZCOA           ; 000001164; 7,2; 8,5; 6
08/08/2020; P4 2604; MERLUZA GRAN SOL +5 KG.       ; 033; ASTURIAS            ; 000000184; 7,2; 8,5; 6
08/08/2020; P4 2604; MERLUZA GRAN SOL +5 KG.       ; 036; PONTEVEDRA          ; 000000624; 7,2; 8,5; 6
08/08/2020; P4 2604; MERLUZA GRAN SOL +5 KG.       ; 060; FRANCIA             ; 000000066; 7,2; 8,5; 6
08/08/2020; P4 2605; MERLUZA DE CHILE              ; 015; LA CORUÑA           ; 000000601; 10; 11; 9
08/08/2020; P4 2605; MERLUZA DE CHILE              ; 020; GUIPUZCOA           ; 000000582; 10; 11; 9
08/08/2020; P4 2605; MERLUZA DE CHILE              ; 033; ASTURIAS            ; 000000092; 10; 11; 9
08/08/2020; P4 2605; MERLUZA DE CHILE              ; 036; PONTEVEDRA          ; 000000312; 10; 11; 9
08/08/2020; P4 2605; MERLUZA DE CHILE              ; 060; FRANCIA             ; 000000033; 10; 11; 9
08/08/2020; P4 2801; PALOMETA-JAPUTA               ; 011; CADIZ               ; 000001000; 3,5; 4; 3
08/08/2020; P4 2801; PALOMETA-JAPUTA               ; 015; LA CORUÑA           ; 000000122; 3,5; 4; 3
08/08/2020; P4 2801; PALOMETA-JAPUTA               ; 036; PONTEVEDRA          ; 000000060; 3,5; 4; 3
08/08/2020; P4 3001; PESCADILLA PINCHO +1 KG.      ; 015; LA CORUÑA           ; 000001509; 9,5; 11; 5
08/08/2020; P4 3001; PESCADILLA PINCHO +1 KG.      ; 020; GUIPUZCOA           ; 000000400; 9,5; 11; 5
08/08/2020; P4 3001; PESCADILLA PINCHO +1 KG.      ; 036; PONTEVEDRA          ; 000000042; 9,5; 11; 5
08/08/2020; P4 3001; PESCADILLA PINCHO +1 KG.      ; 060; FRANCIA             ; 000000058; 9,5; 11; 5
08/08/2020; P4 3002; PESCADILLA POPUL.0,2/0,8K     ; 015; LA CORUÑA           ; 000000905; 2,25; 3; 2
08/08/2020; P4 3002; PESCADILLA POPUL.0,2/0,8K     ; 020; GUIPUZCOA           ; 000000240; 2,25; 3; 2
08/08/2020; P4 3002; PESCADILLA POPUL.0,2/0,8K     ; 036; PONTEVEDRA          ; 000000026; 2,25; 3; 2
08/08/2020; P4 3002; PESCADILLA POPUL.0,2/0,8K     ; 060; FRANCIA             ; 000000035; 2,25; 3; 2
08/08/2020; P4 3003; PESCAD. FINA G.SOL -0,2 K     ; 015; LA CORUÑA           ; 000000604; 4; 5; 3
08/08/2020; P4 3003; PESCAD. FINA G.SOL -0,2 K     ; 020; GUIPUZCOA           ; 000000160; 4; 5; 3
08/08/2020; P4 3003; PESCAD. FINA G.SOL -0,2 K     ; 036; PONTEVEDRA          ; 000000017; 4; 5; 3
08/08/2020; P4 3003; PESCAD. FINA G.SOL -0,2 K     ; 060; FRANCIA             ; 000000023; 4; 5; 3
08/08/2020; P4 3004; PESCADILLA G.SOL DE +1 KG     ; 015; LA CORUÑA           ; 000002716; 4; 4,75; 3,5
08/08/2020; P4 3004; PESCADILLA G.SOL DE +1 KG     ; 020; GUIPUZCOA           ; 000000720; 4; 4,75; 3,5
08/08/2020; P4 3004; PESCADILLA G.SOL DE +1 KG     ; 036; PONTEVEDRA          ; 000000076; 4; 4,75; 3,5
08/08/2020; P4 3004; PESCADILLA G.SOL DE +1 KG     ; 060; FRANCIA             ; 000000104; 4; 4,75; 3,5
08/08/2020; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ; 015; LA CORUÑA           ; 000000302; 14; 15; 14
08/08/2020; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ; 020; GUIPUZCOA           ; 000000080; 14; 15; 14
08/08/2020; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ; 036; PONTEVEDRA          ; 000000008; 14; 15; 14
08/08/2020; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ; 060; FRANCIA             ; 000000012; 14; 15; 14
08/08/2020; P4 3101; PEZ ESPADA                    ; 011; CADIZ               ; 000000300; 20; 23,5; 14,5
08/08/2020; P4 3101; PEZ ESPADA                    ; 015; LA CORUÑA           ; 000001632; 20; 23,5; 14,5
08/08/2020; P4 3101; PEZ ESPADA                    ; 020; GUIPUZCOA           ; 000000100; 20; 23,5; 14,5
08/08/2020; P4 3101; PEZ ESPADA                    ; 036; PONTEVEDRA          ; 000000100; 20; 23,5; 14,5
08/08/2020; P4 3101; PEZ ESPADA                    ; 060; FRANCIA             ; 000000118; 20; 23,5; 14,5
08/08/2020; P4 3201; COCOCHAS DE MERLUZA           ; 020; GUIPUZCOA           ; 000000118; 38; 40; 36
08/08/2020; P4 3202; COCOCHAS DE BACALAO           ; 020; GUIPUZCOA           ; 000000236; 9,5; 12; 9
08/08/2020; P4 3203; COCOCHA DE RAPE               ; 020; GUIPUZCOA           ; 000000039; 14; 14,5; 12
08/08/2020; P4 3301; PULPO GRANDE                  ; 015; LA CORUÑA           ; 000000107; 9; 9,5; 8
08/08/2020; P4 3301; PULPO GRANDE                  ; 020; GUIPUZCOA           ; 000000025; 9; 9,5; 8
08/08/2020; P4 3301; PULPO GRANDE                  ; 021; HUELVA              ; 000000071; 9; 9,5; 8
08/08/2020; P4 3301; PULPO GRANDE                  ; 030; MURCIA              ; 000000028; 9; 9,5; 8
08/08/2020; P4 3301; PULPO GRANDE                  ; 036; PONTEVEDRA          ; 000000032; 9; 9,5; 8
08/08/2020; P4 3302; PULPO COCIDO                  ; 015; LA CORUÑA           ; 000000150; 24,5; 27,5; 14
08/08/2020; P4 3302; PULPO COCIDO                  ; 020; GUIPUZCOA           ; 000000035; 24,5; 27,5; 14
08/08/2020; P4 3302; PULPO COCIDO                  ; 021; HUELVA              ; 000000099; 24,5; 27,5; 14
08/08/2020; P4 3302; PULPO COCIDO                  ; 030; MURCIA              ; 000000038; 24,5; 27,5; 14
08/08/2020; P4 3302; PULPO COCIDO                  ; 036; PONTEVEDRA          ; 000000046; 24,5; 27,5; 14
08/08/2020; P4 3303; PULPO MEDIANO                 ; 015; LA CORUÑA           ; 000000128; 8; 8,3; 7,5
08/08/2020; P4 3303; PULPO MEDIANO                 ; 020; GUIPUZCOA           ; 000000030; 8; 8,3; 7,5
08/08/2020; P4 3303; PULPO MEDIANO                 ; 021; HUELVA              ; 000000085; 8; 8,3; 7,5
08/08/2020; P4 3303; PULPO MEDIANO                 ; 030; MURCIA              ; 000000033; 8; 8,3; 7,5
08/08/2020; P4 3303; PULPO MEDIANO                 ; 036; PONTEVEDRA          ; 000000039; 8; 8,3; 7,5
08/08/2020; P4 3304; PULPO PEQUEÑO                 ; 015; LA CORUÑA           ; 000000043; 6; 7,2; 4
08/08/2020; P4 3304; PULPO PEQUEÑO                 ; 020; GUIPUZCOA           ; 000000010; 6; 7,2; 4
08/08/2020; P4 3304; PULPO PEQUEÑO                 ; 021; HUELVA              ; 000000028; 6; 7,2; 4
08/08/2020; P4 3304; PULPO PEQUEÑO                 ; 030; MURCIA              ; 000000011; 6; 7,2; 4
08/08/2020; P4 3304; PULPO PEQUEÑO                 ; 036; PONTEVEDRA          ; 000000013; 6; 7,2; 4
08/08/2020; P4 3402; RAPE COLAS                    ; 011; CADIZ               ; 000000375; 14; 15,5; 11,5
08/08/2020; P4 3402; RAPE COLAS                    ; 015; LA CORUÑA           ; 000000927; 14; 15,5; 11,5
08/08/2020; P4 3402; RAPE COLAS                    ; 020; GUIPUZCOA           ; 000000075; 14; 15,5; 11,5
08/08/2020; P4 3402; RAPE COLAS                    ; 036; PONTEVEDRA          ; 000000038; 14; 15,5; 11,5
08/08/2020; P4 3403; RAPE C/C.                     ; 011; CADIZ               ; 000000125; 8,5; 9,5; 7
08/08/2020; P4 3403; RAPE C/C.                     ; 015; LA CORUÑA           ; 000000309; 8,5; 9,5; 7
08/08/2020; P4 3403; RAPE C/C.                     ; 020; GUIPUZCOA           ; 000000025; 8,5; 9,5; 7
08/08/2020; P4 3403; RAPE C/C.                     ; 036; PONTEVEDRA          ; 000000012; 8,5; 9,5; 7
08/08/2020; P4 3904; BACALADILLA-LIRIO MEDIANO     ; 015; LA CORUÑA           ; 000001294; 1,8; 2; 1,5
08/08/2020; P4 3904; BACALADILLA-LIRIO MEDIANO     ; 020; GUIPUZCOA           ; 000000498; 1,8; 2; 1,5
08/08/2020; P4 3904; BACALADILLA-LIRIO MEDIANO     ; 036; PONTEVEDRA          ; 000000250; 1,8; 2; 1,5
08/08/2020; P4 4001; JIBIA                         ; 020; GUIPUZCOA           ; 000000750; 6,5; 7; 5,5
08/08/2020; P4 4001; JIBIA                         ; 046; VALENCIA            ; 000000192; 6,5; 7; 5,5
08/08/2020; P4 4301; ALIGOTE                       ; 020; GUIPUZCOA           ; 000000280; 4,21; 4,81; 3,61
08/08/2020; P4 4803; CABALLA O VERDEL GRANDE       ; 015; LA CORUÑA           ; 000000184; 3,5; 3,5; 3
08/08/2020; P4 5101; CONGRIO                       ; 020; GUIPUZCOA           ; 000000100; 5,5; 6; 5,5
08/08/2020; P4 5203; CORVINA ACUICULTURA           ; 012; CASTELLON           ; 000004624; 7,3; 9,8; 5,8
08/08/2020; P4 5203; CORVINA ACUICULTURA           ; 046; VALENCIA            ; 000000224; 7,3; 9,8; 5,8
08/08/2020; P4 5205; CORVINA SALVAJE               ; 012; CASTELLON           ; 000000816; 10; 11,5; 9
08/08/2020; P4 5205; CORVINA SALVAJE               ; 046; VALENCIA            ; 000000040; 10; 11,5; 9
08/08/2020; P4 5501; GALLINAS O GALLINETAS         ; 020; GUIPUZCOA           ; 000000100; 5,41; 6,46; 3,31
08/08/2020; P4 5702; LUBINA DE CAPTURA             ; 011; CADIZ               ; 000000034; 24; 25; 23
08/08/2020; P4 5702; LUBINA DE CAPTURA             ; 012; CASTELLON           ; 000000007; 24; 25; 23
08/08/2020; P4 5702; LUBINA DE CAPTURA             ; 015; LA CORUÑA           ; 000000006; 24; 25; 23
08/08/2020; P4 5702; LUBINA DE CAPTURA             ; 020; GUIPUZCOA           ; 000000081; 24; 25; 23
08/08/2020; P4 5702; LUBINA DE CAPTURA             ; 046; VALENCIA            ; 000000007; 24; 25; 23
08/08/2020; P4 5704; LUBINA ACUICULTURA GRANDE     ; 011; CADIZ               ; 000000323; 8,6; 11,5; 6
08/08/2020; P4 5704; LUBINA ACUICULTURA GRANDE     ; 012; CASTELLON           ; 000000068; 8,6; 11,5; 6
08/08/2020; P4 5704; LUBINA ACUICULTURA GRANDE     ; 015; LA CORUÑA           ; 000000054; 8,6; 11,5; 6
08/08/2020; P4 5704; LUBINA ACUICULTURA GRANDE     ; 020; GUIPUZCOA           ; 000000773; 8,6; 11,5; 6
08/08/2020; P4 5704; LUBINA ACUICULTURA GRANDE     ; 046; VALENCIA            ; 000000066; 8,6; 11,5; 6
08/08/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 011; CADIZ               ; 000000731; 6,9; 7,3; 5,25
08/08/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 012; CASTELLON           ; 000000155; 6,9; 7,3; 5,25
08/08/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 015; LA CORUÑA           ; 000000122; 6,9; 7,3; 5,25
08/08/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 020; GUIPUZCOA           ; 000001748; 6,9; 7,3; 5,25
08/08/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 046; VALENCIA            ; 000000150; 6,9; 7,3; 5,25
08/08/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 011; CADIZ               ; 000000612; 4,9; 6,1; 3,6
08/08/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 012; CASTELLON           ; 000000130; 4,9; 6,1; 3,6
08/08/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 015; LA CORUÑA           ; 000000102; 4,9; 6,1; 3,6
08/08/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 020; GUIPUZCOA           ; 000001464; 4,9; 6,1; 3,6
08/08/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 046; VALENCIA            ; 000000125; 4,9; 6,1; 3,6
08/08/2020; P4 6101; PARGO                         ; 020; GUIPUZCOA           ; 000000100; 16,5; 18; 14,5
08/08/2020; P4 6402; RODABALLO DE CAPTURA          ; 015; LA CORUÑA           ; 000000356; 17; 25; 14,5
